num_topics_Total,alpha,beta,topicoAct,words
65,"[0.05156444 0.02687028 0.05235067 0.02083487 0.02564546 0.02654205
 0.02038818 0.02672762 0.03261451 0.02801896 0.03484152 0.02565143
 0.02709744 0.05039198 0.02148689 0.02275502 0.0322396  0.02260042
 0.03524606 0.02287729 0.10174212 0.05195101 0.02073933 0.11557114
 0.03138326 0.03879629 0.02632481 0.02595932 0.02669144 0.02782185
 0.02707206 0.02798563 0.02376405 0.05935156 0.02416208 0.02545774
 0.02601698 0.03848157 0.02778832 0.07437213 0.0400337  0.02111748
 0.04111857 0.03434721 0.02295978 0.06744933 0.01947061 0.03268108
 0.03614648 0.08602162 0.04622773 0.02213896 0.03481328 0.04448353
 0.02449748 0.02504929 0.03758226 0.02600026 0.02275165 0.02588815
 0.02388457 0.02814024 0.02203904 0.02164408 0.01914345]",[0.01473689 0.02784395 0.01525347 ... 0.01452109 0.01452109 0.01452109],58,"(58, '0.038*""program"" + 0.035*""w2"" + 0.032*""access"" + 0.023*""select"" + 0.022*""run"" + 0.021*""permiss"" + 0.021*""directori"" + 0.020*""administr"" + 0.019*""chang"" + 0.019*""window""')"
65,"[0.05156444 0.02687028 0.05235067 0.02083487 0.02564546 0.02654205
 0.02038818 0.02672762 0.03261451 0.02801896 0.03484152 0.02565143
 0.02709744 0.05039198 0.02148689 0.02275502 0.0322396  0.02260042
 0.03524606 0.02287729 0.10174212 0.05195101 0.02073933 0.11557114
 0.03138326 0.03879629 0.02632481 0.02595932 0.02669144 0.02782185
 0.02707206 0.02798563 0.02376405 0.05935156 0.02416208 0.02545774
 0.02601698 0.03848157 0.02778832 0.07437213 0.0400337  0.02111748
 0.04111857 0.03434721 0.02295978 0.06744933 0.01947061 0.03268108
 0.03614648 0.08602162 0.04622773 0.02213896 0.03481328 0.04448353
 0.02449748 0.02504929 0.03758226 0.02600026 0.02275165 0.02588815
 0.02388457 0.02814024 0.02203904 0.02164408 0.01914345]",[0.01473689 0.02784395 0.01525347 ... 0.01452109 0.01452109 0.01452109],59,"(59, '0.121*""click"" + 0.109*""button"" + 0.045*""help"" + 0.042*""page"" + 0.040*""bother"" + 0.037*""say"" + 0.034*""pain"" + 0.033*""junk"" + 0.033*""great"" + 0.028*""screen""')"
65,"[0.05156444 0.02687028 0.05235067 0.02083487 0.02564546 0.02654205
 0.02038818 0.02672762 0.03261451 0.02801896 0.03484152 0.02565143
 0.02709744 0.05039198 0.02148689 0.02275502 0.0322396  0.02260042
 0.03524606 0.02287729 0.10174212 0.05195101 0.02073933 0.11557114
 0.03138326 0.03879629 0.02632481 0.02595932 0.02669144 0.02782185
 0.02707206 0.02798563 0.02376405 0.05935156 0.02416208 0.02545774
 0.02601698 0.03848157 0.02778832 0.07437213 0.0400337  0.02111748
 0.04111857 0.03434721 0.02295978 0.06744933 0.01947061 0.03268108
 0.03614648 0.08602162 0.04622773 0.02213896 0.03481328 0.04448353
 0.02449748 0.02504929 0.03758226 0.02600026 0.02275165 0.02588815
 0.02388457 0.02814024 0.02203904 0.02164408 0.01914345]",[0.01473689 0.02784395 0.01525347 ... 0.01452109 0.01452109 0.01452109],60,"(60, '0.100*""custom"" + 0.076*""servic"" + 0.029*""away"" + 0.029*""tier"" + 0.024*""stay"" + 0.024*""problem"" + 0.024*""fix"" + 0.020*""resolut"" + 0.020*""chat"" + 0.019*""help""')"
65,"[0.05156444 0.02687028 0.05235067 0.02083487 0.02564546 0.02654205
 0.02038818 0.02672762 0.03261451 0.02801896 0.03484152 0.02565143
 0.02709744 0.05039198 0.02148689 0.02275502 0.0322396  0.02260042
 0.03524606 0.02287729 0.10174212 0.05195101 0.02073933 0.11557114
 0.03138326 0.03879629 0.02632481 0.02595932 0.02669144 0.02782185
 0.02707206 0.02798563 0.02376405 0.05935156 0.02416208 0.02545774
 0.02601698 0.03848157 0.02778832 0.07437213 0.0400337  0.02111748
 0.04111857 0.03434721 0.02295978 0.06744933 0.01947061 0.03268108
 0.03614648 0.08602162 0.04622773 0.02213896 0.03481328 0.04448353
 0.02449748 0.02504929 0.03758226 0.02600026 0.02275165 0.02588815
 0.02388457 0.02814024 0.02203904 0.02164408 0.01914345]",[0.01473689 0.02784395 0.01525347 ... 0.01452109 0.01452109 0.01452109],61,"(61, '0.278*""program"" + 0.064*""difficult"" + 0.054*""use"" + 0.027*""california"" + 0.025*""make"" + 0.020*""tax"" + 0.019*""frustrat"" + 0.019*""understand"" + 0.018*""ca"" + 0.017*""seem""')"
65,"[0.05156444 0.02687028 0.05235067 0.02083487 0.02564546 0.02654205
 0.02038818 0.02672762 0.03261451 0.02801896 0.03484152 0.02565143
 0.02709744 0.05039198 0.02148689 0.02275502 0.0322396  0.02260042
 0.03524606 0.02287729 0.10174212 0.05195101 0.02073933 0.11557114
 0.03138326 0.03879629 0.02632481 0.02595932 0.02669144 0.02782185
 0.02707206 0.02798563 0.02376405 0.05935156 0.02416208 0.02545774
 0.02601698 0.03848157 0.02778832 0.07437213 0.0400337  0.02111748
 0.04111857 0.03434721 0.02295978 0.06744933 0.01947061 0.03268108
 0.03614648 0.08602162 0.04622773 0.02213896 0.03481328 0.04448353
 0.02449748 0.02504929 0.03758226 0.02600026 0.02275165 0.02588815
 0.02388457 0.02814024 0.02203904 0.02164408 0.01914345]",[0.01473689 0.02784395 0.01525347 ... 0.01452109 0.01452109 0.01452109],62,"(62, '0.072*""mail"" + 0.056*""packag"" + 0.037*""cd"" + 0.036*""com"" + 0.031*""hrblock"" + 0.024*""base"" + 0.021*""post"" + 0.020*""said"" + 0.020*""given"" + 0.020*""plan""')"
65,"[0.05156444 0.02687028 0.05235067 0.02083487 0.02564546 0.02654205
 0.02038818 0.02672762 0.03261451 0.02801896 0.03484152 0.02565143
 0.02709744 0.05039198 0.02148689 0.02275502 0.0322396  0.02260042
 0.03524606 0.02287729 0.10174212 0.05195101 0.02073933 0.11557114
 0.03138326 0.03879629 0.02632481 0.02595932 0.02669144 0.02782185
 0.02707206 0.02798563 0.02376405 0.05935156 0.02416208 0.02545774
 0.02601698 0.03848157 0.02778832 0.07437213 0.0400337  0.02111748
 0.04111857 0.03434721 0.02295978 0.06744933 0.01947061 0.03268108
 0.03614648 0.08602162 0.04622773 0.02213896 0.03481328 0.04448353
 0.02449748 0.02504929 0.03758226 0.02600026 0.02275165 0.02588815
 0.02388457 0.02814024 0.02203904 0.02164408 0.01914345]",[0.01473689 0.02784395 0.01525347 ... 0.01452109 0.01452109 0.01452109],63,"(63, '0.104*""hrb"" + 0.082*""screen"" + 0.036*""time"" + 0.035*""less"" + 0.026*""set"" + 0.026*""higher"" + 0.025*""upgrad"" + 0.024*""troubl"" + 0.020*""therefor"" + 0.018*""forev""')"
65,"[0.05156444 0.02687028 0.05235067 0.02083487 0.02564546 0.02654205
 0.02038818 0.02672762 0.03261451 0.02801896 0.03484152 0.02565143
 0.02709744 0.05039198 0.02148689 0.02275502 0.0322396  0.02260042
 0.03524606 0.02287729 0.10174212 0.05195101 0.02073933 0.11557114
 0.03138326 0.03879629 0.02632481 0.02595932 0.02669144 0.02782185
 0.02707206 0.02798563 0.02376405 0.05935156 0.02416208 0.02545774
 0.02601698 0.03848157 0.02778832 0.07437213 0.0400337  0.02111748
 0.04111857 0.03434721 0.02295978 0.06744933 0.01947061 0.03268108
 0.03614648 0.08602162 0.04622773 0.02213896 0.03481328 0.04448353
 0.02449748 0.02504929 0.03758226 0.02600026 0.02275165 0.02588815
 0.02388457 0.02814024 0.02203904 0.02164408 0.01914345]",[0.01473689 0.02784395 0.01525347 ... 0.01452109 0.01452109 0.01452109],64,"(64, '0.133*""link"" + 0.094*""key"" + 0.066*""normal"" + 0.043*""prefer"" + 0.036*""win"" + 0.033*""id"" + 0.033*""file"" + 0.030*""ie"" + 0.030*""taxcut"" + 0.025*""class""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],0,"(0, '0.037*""softwar"" + 0.034*""tax"" + 0.032*""ir"" + 0.022*""ira"" + 0.019*""get"" + 0.014*""audit"" + 0.013*""distribut"" + 0.013*""would"" + 0.011*""explan"" + 0.010*""form""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],1,"(1, '0.073*""multipl"" + 0.059*""navig"" + 0.054*""hrblock"" + 0.031*""softwar"" + 0.027*""clunki"" + 0.025*""function"" + 0.024*""annoy"" + 0.023*""confus"" + 0.023*""interfac"" + 0.021*""difficult""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],2,"(2, '0.029*""tax"" + 0.029*""year"" + 0.022*""enter"" + 0.016*""program"" + 0.015*""manual"" + 0.015*""one"" + 0.014*""form"" + 0.014*""correct"" + 0.014*""incom"" + 0.014*""check""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],3,"(3, '0.117*""terribl"" + 0.061*""credit"" + 0.060*""care"" + 0.055*""child"" + 0.043*""expens"" + 0.032*""resolut"" + 0.029*""smooth"" + 0.027*""interview"" + 0.025*""screw"" + 0.024*""div""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],4,"(4, '0.154*""file"" + 0.075*""charg"" + 0.060*""fee"" + 0.035*""extens"" + 0.031*""mail"" + 0.021*""still"" + 0.017*""avoid"" + 0.017*""great"" + 0.016*""hidden"" + 0.015*""almost""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],5,"(5, '0.118*""info"" + 0.081*""access"" + 0.077*""w2"" + 0.058*""bank"" + 0.047*""prep"" + 0.045*""transact"" + 0.040*""correct"" + 0.040*""input"" + 0.039*""would"" + 0.031*""inform""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],6,"(6, '0.151*""home"" + 0.051*""trade"" + 0.033*""none"" + 0.032*""famili"" + 0.029*""nightmar"" + 0.029*""zero"" + 0.028*""product"" + 0.026*""public"" + 0.025*""forward"" + 0.024*""vista""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],7,"(7, '0.072*""account"" + 0.030*""open"" + 0.028*""folder"" + 0.027*""copi"" + 0.024*""admin"" + 0.020*""user"" + 0.015*""issu"" + 0.015*""applic"" + 0.014*""access"" + 0.012*""back""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],8,"(8, '0.069*""softwar"" + 0.067*""employ"" + 0.064*""credit"" + 0.063*""tax"" + 0.056*""self"" + 0.054*""calcul"" + 0.023*""deduct"" + 0.019*""claim"" + 0.019*""say"" + 0.019*""joke""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],9,"(9, '0.082*""work"" + 0.073*""system"" + 0.037*""well"" + 0.036*""web"" + 0.032*""us"" + 0.029*""desktop"" + 0.025*""least"" + 0.024*""internet"" + 0.024*""assum"" + 0.022*""happi""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],10,"(10, '0.141*""taxcut"" + 0.124*""turbotax"" + 0.073*""year"" + 0.050*""use"" + 0.021*""much"" + 0.016*""tri"" + 0.015*""better"" + 0.013*""switch"" + 0.012*""last"" + 0.010*""file""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],11,"(11, '0.148*""r"" + 0.129*""block"" + 0.060*""softwar"" + 0.055*""turbotax"" + 0.038*""use"" + 0.036*""tax"" + 0.026*""year"" + 0.015*""return"" + 0.015*""refund"" + 0.010*""differ""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],12,"(12, '0.057*""insur"" + 0.053*""return"" + 0.050*""complet"" + 0.046*""health"" + 0.044*""block"" + 0.039*""r"" + 0.032*""tax"" + 0.029*""profession"" + 0.027*""program"" + 0.026*""file""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],13,"(13, '0.130*""list"" + 0.097*""item"" + 0.089*""line"" + 0.046*""provid"" + 0.030*""detail"" + 0.025*""mayb"" + 0.025*""improv"" + 0.021*""option"" + 0.020*""open"" + 0.019*""left""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],14,"(14, '0.068*""well"" + 0.065*""corp"" + 0.058*""march"" + 0.056*""januari"" + 0.054*""premier"" + 0.032*""follow"" + 0.032*""loop"" + 0.026*""instruct"" + 0.024*""due"" + 0.024*""govern""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],15,"(15, '0.168*""import"" + 0.102*""data"" + 0.049*""enter"" + 0.045*""turbotax"" + 0.043*""year"" + 0.038*""inform"" + 0.034*""last"" + 0.023*""manual"" + 0.021*""financi"" + 0.020*""rental""')"
70,"[0.02822574 0.02637704 0.04465183 0.0213741  0.02631587 0.02199774
 0.02334788 0.02347759 0.02286531 0.02285217 0.05347253 0.06896485
 0.02308401 0.02669125 0.01914106 0.05600145 0.05060824 0.02927445
 0.02026353 0.04546305 0.07236607 0.03909402 0.03185597 0.11642402
 0.02186148 0.01723921 0.02998115 0.02171582 0.06220067 0.02673444
 0.03930096 0.0225903  0.02241874 0.03651784 0.02453225 0.0369096
 0.03805122 0.01909049 0.01819646 0.01666833 0.02380589 0.02576654
 0.03729984 0.02271668 0.02735468 0.05011072 0.02751834 0.02388056
 0.02639632 0.0923833  0.01540673 0.0409171  0.03830985 0.03586707
 0.01968773 0.02221764 0.02844543 0.03370751 0.02108499 0.02345599
 0.06189573 0.02554262 0.02512319 0.0267788  0.02615155 0.03804055
 0.02172946 0.0501253  0.04190851 0.01742187]",[0.01372961 0.02126805 0.01586569 ... 0.01354223 0.01354223 0.01354223],16,"(16, '0.113*""return"" + 0.062*""file"" + 0.038*""softwar"" + 0.022*""error"" + 0.021*""year"" + 0.020*""problem"" + 0.017*""use"" + 0.015*""state"" + 0.015*""block"" + 0.015*""ir""')"
