num_topics_Total,alpha,beta,topicoAct,words
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],37,"(37, '0.018*""ghost"" + 0.014*""level"" + 0.013*""mansion"" + 0.013*""one"" + 0.013*""first"" + 0.011*""ds"" + 0.010*""time"" + 0.009*""turn"" + 0.009*""fan"" + 0.009*""let""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],38,"(38, '0.063*""anim"" + 0.046*""cross"" + 0.035*""advanc"" + 0.032*""hous"" + 0.029*""town"" + 0.023*""sp"" + 0.022*""ds"" + 0.020*""gba"" + 0.020*""buy"" + 0.019*""gameboy""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],39,"(39, '0.083*""yoshi"" + 0.059*""island"" + 0.040*""chapter"" + 0.038*""level"" + 0.025*""origin"" + 0.022*""hidden"" + 0.019*""also"" + 0.018*""disappoint"" + 0.017*""simul"" + 0.016*""secret""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],40,"(40, '0.086*""fire"" + 0.079*""charact"" + 0.077*""emblem"" + 0.044*""tactic"" + 0.036*""level"" + 0.034*""pit"" + 0.033*""suck"" + 0.031*""fun"" + 0.028*""disgaea"" + 0.016*""ff""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],41,"(41, '0.106*""quot"" + 0.024*""arcad"" + 0.021*""graphic"" + 0.018*""robot"" + 0.017*""man"" + 0.016*""one"" + 0.014*""veteran"" + 0.012*""race"" + 0.012*""classic"" + 0.012*""also""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],42,"(42, '0.033*""nintendo"" + 0.025*""today"" + 0.025*""card"" + 0.024*""want"" + 0.018*""charg"" + 0.016*""mission"" + 0.014*""peopl"" + 0.014*""stop"" + 0.014*""much"" + 0.014*""block""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],43,"(43, '0.034*""sonic"" + 0.032*""edit"" + 0.032*""wast"" + 0.021*""sega"" + 0.021*""great"" + 0.021*""screen"" + 0.020*""recip"" + 0.019*""unit"" + 0.018*""fortun"" + 0.018*""give""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],44,"(44, '0.044*""would"" + 0.028*""hate"" + 0.027*""worth"" + 0.025*""rent"" + 0.025*""2nd"" + 0.023*""graphic"" + 0.020*""intro"" + 0.019*""bore"" + 0.018*""money"" + 0.018*""thought""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],45,"(45, '0.169*""kirbi"" + 0.079*""object"" + 0.044*""like"" + 0.042*""puzzl"" + 0.032*""check"" + 0.030*""two"" + 0.024*""tetri"" + 0.023*""bore"" + 0.021*""tri"" + 0.020*""one""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],46,"(46, '0.078*""kart"" + 0.063*""mario"" + 0.026*""nintendo"" + 0.024*""race"" + 0.019*""version"" + 0.018*""like"" + 0.017*""also"" + 0.017*""super"" + 0.016*""snes"" + 0.015*""get""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],47,"(47, '0.016*""within"" + 0.014*""mode"" + 0.011*""get"" + 0.011*""wario"" + 0.011*""3d"" + 0.010*""old"" + 0.010*""even"" + 0.010*""paint"" + 0.009*""cartoon"" + 0.009*""camera""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],48,"(48, '0.047*""wiimot"" + 0.027*""sun"" + 0.025*""golden"" + 0.020*""charact"" + 0.019*""sequenc"" + 0.018*""total"" + 0.018*""buy"" + 0.015*""like"" + 0.013*""punish"" + 0.011*""repeat""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],49,"(49, '0.046*""citi"" + 0.029*""weakest"" + 0.026*""dont"" + 0.023*""ten"" + 0.022*""suck"" + 0.020*""uniqu"" + 0.019*""bore"" + 0.018*""graphic"" + 0.013*""die"" + 0.013*""beat""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],50,"(50, '0.066*""wii"" + 0.032*""play"" + 0.019*""control"" + 0.018*""like"" + 0.015*""remot"" + 0.014*""use"" + 0.012*""fun"" + 0.010*""would"" + 0.010*""much"" + 0.009*""get""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],51,"(51, '0.039*""mario"" + 0.025*""download"" + 0.024*""unrespons"" + 0.022*""like"" + 0.020*""there"" + 0.020*""calcul"" + 0.018*""one"" + 0.017*""play"" + 0.016*""much"" + 0.015*""terribl""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],52,"(52, '0.038*""control"" + 0.015*""play"" + 0.011*""one"" + 0.011*""use"" + 0.011*""zelda"" + 0.009*""time"" + 0.009*""make"" + 0.008*""like"" + 0.008*""sword"" + 0.008*""want""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],53,"(53, '0.030*""graphic"" + 0.023*""like"" + 0.021*""bad"" + 0.021*""good"" + 0.019*""control"" + 0.013*""pretti"" + 0.013*""look"" + 0.013*""play"" + 0.012*""system"" + 0.011*""finish""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],54,"(54, '0.031*""fight"" + 0.025*""like"" + 0.024*""system"" + 0.017*""move"" + 0.017*""dont"" + 0.016*""play"" + 0.015*""leader"" + 0.015*""travel"" + 0.014*""lot"" + 0.014*""look""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],55,"(55, '0.091*""mario"" + 0.038*""super"" + 0.024*""level"" + 0.018*""new"" + 0.017*""bros"" + 0.013*""paper"" + 0.011*""one"" + 0.011*""world"" + 0.011*""like"" + 0.008*""origin""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],56,"(56, '0.042*""dog"" + 0.027*""littl"" + 0.026*""slim"" + 0.024*""write"" + 0.022*""tp"" + 0.018*""fallen"" + 0.017*""fantasi"" + 0.016*""realli"" + 0.016*""scale"" + 0.015*""bore""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],57,"(57, '0.071*""sticker"" + 0.017*""play"" + 0.016*""realli"" + 0.012*""read"" + 0.011*""anim"" + 0.011*""point"" + 0.011*""set"" + 0.011*""much"" + 0.011*""great"" + 0.010*""would""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],58,"(58, '0.090*""star"" + 0.072*""fox"" + 0.025*""better"" + 0.023*""get"" + 0.021*""fli"" + 0.020*""kombat"" + 0.019*""mortal"" + 0.018*""fun"" + 0.016*""bad"" + 0.016*""graphic""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],59,"(59, '0.108*""prime"" + 0.038*""area"" + 0.037*""challeng"" + 0.031*""new"" + 0.022*""world"" + 0.022*""boss"" + 0.022*""tri"" + 0.021*""error"" + 0.020*""trash"" + 0.018*""felt""')"
65,"[0.01610689 0.0120222  0.01498453 0.02440742 0.02645724 0.01717841
 0.02711558 0.01890296 0.0678772  0.01278584 0.01172636 0.01354298
 0.01909178 0.01193234 0.01323778 0.01280626 0.02153982 0.01022142
 0.01642872 0.01045469 0.0254292  0.02227435 0.01747657 0.01627352
 0.0115026  0.02358888 0.01412113 0.010809   0.01359284 0.0137407
 0.01619924 0.01644022 0.0130371  0.01328279 0.01631522 0.00982797
 0.01134715 0.01877755 0.01418312 0.01262594 0.012232   0.01389073
 0.0160559  0.01292706 0.01344957 0.01100092 0.01594383 0.01680466
 0.01460192 0.01045587 0.05258812 0.01279174 0.03167813 0.01840632
 0.01279391 0.03345279 0.01102222 0.01635269 0.01333087 0.01119151
 0.01303803 0.0235473  0.01908973 0.01239819 0.0128819 ]",[0.01576532 0.04712943 0.02907186 ... 0.01482542 0.01482542 0.01482542],60,"(60, '0.107*""shake"" + 0.056*""file"" + 0.042*""mana"" + 0.034*""chop"" + 0.031*""kill"" + 0.023*""ds"" + 0.020*""save"" + 0.020*""would"" + 0.015*""children"" + 0.015*""titl""')"
