num_topics_Total,alpha,beta,topicoAct,words
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],13,"(13, '0.119*""turbotax"" + 0.104*""delux"" + 0.068*""year"" + 0.055*""premier"" + 0.048*""tt"" + 0.046*""schedul"" + 0.044*""block"" + 0.035*""r"" + 0.019*""last"" + 0.015*""rental""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],14,"(14, '0.513*""tax"" + 0.277*""turbo"" + 0.063*""year"" + 0.014*""last"" + 0.010*""next"" + 0.008*""use"" + 0.008*""cut"" + 0.007*""pos"" + 0.006*""bye"" + 0.005*""edg""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],15,"(15, '0.095*""call"" + 0.042*""servic"" + 0.034*""phone"" + 0.033*""question"" + 0.033*""number"" + 0.029*""answer"" + 0.026*""ask"" + 0.026*""hold"" + 0.026*""custom"" + 0.024*""link""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],16,"(16, '0.211*""instal"" + 0.144*""comput"" + 0.040*""system"" + 0.036*""cd"" + 0.033*""uninstal"" + 0.032*""run"" + 0.029*""reinstal"" + 0.029*""activ"" + 0.026*""open"" + 0.023*""drive""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],17,"(17, '0.035*""releas"" + 0.032*""bug"" + 0.028*""user"" + 0.020*""institut"" + 0.018*""manag"" + 0.018*""poor"" + 0.017*""wors"" + 0.017*""interfac"" + 0.016*""buggi"" + 0.016*""function""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],18,"(18, '0.116*""state"" + 0.095*""return"" + 0.093*""file"" + 0.078*""tax"" + 0.051*""turbotax"" + 0.048*""form"" + 0.028*""feder"" + 0.025*""print"" + 0.020*""pay"" + 0.019*""includ""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],19,"(19, '0.544*""program"" + 0.095*""balanc"" + 0.057*""financ"" + 0.018*""person"" + 0.017*""incom"" + 0.016*""worthless"" + 0.013*""decent"" + 0.012*""retir"" + 0.012*""expens"" + 0.010*""report""')"
25,"[0.5352045  0.29383892 0.23623678 1.8009536  0.40035126 2.2311113
 0.3762002  0.23078032 0.2408456  1.034801   0.19672275 0.15875155
 0.13296427 0.49263975 0.25714266 0.22048485 0.07420456 1.780744
 0.2760248  4.290122   1.0191042  0.24053513 0.5881631  0.63283485
 0.15318948]",[0.06053879 0.0352546  0.05607231 ... 0.03386793 0.03386793 0.03386793],0,"(0, '0.553*""quicken"" + 0.066*""download"" + 0.055*""transact"" + 0.039*""financi"" + 0.027*""invest"" + 0.024*""financ"" + 0.020*""sinc"" + 0.018*""user"" + 0.016*""track"" + 0.010*""updat""')"
25,"[0.5352045  0.29383892 0.23623678 1.8009536  0.40035126 2.2311113
 0.3762002  0.23078032 0.2408456  1.034801   0.19672275 0.15875155
 0.13296427 0.49263975 0.25714266 0.22048485 0.07420456 1.780744
 0.2760248  4.290122   1.0191042  0.24053513 0.5881631  0.63283485
 0.15318948]",[0.06053879 0.0352546  0.05607231 ... 0.03386793 0.03386793 0.03386793],1,"(1, '0.175*""fix"" + 0.114*""bug"" + 0.088*""releas"" + 0.064*""issu"" + 0.059*""problem"" + 0.059*""tech"" + 0.051*""worst"" + 0.049*""mobil"" + 0.048*""older"" + 0.021*""solv""')"
25,"[0.5352045  0.29383892 0.23623678 1.8009536  0.40035126 2.2311113
 0.3762002  0.23078032 0.2408456  1.034801   0.19672275 0.15875155
 0.13296427 0.49263975 0.25714266 0.22048485 0.07420456 1.780744
 0.2760248  4.290122   1.0191042  0.24053513 0.5881631  0.63283485
 0.15318948]",[0.06053879 0.0352546  0.05607231 ... 0.03386793 0.03386793 0.03386793],2,"(2, '0.526*""tax"" + 0.201*""turbo"" + 0.086*""year"" + 0.020*""last"" + 0.014*""prepar"" + 0.013*""next"" + 0.011*""return"" + 0.011*""calcul"" + 0.011*""cpa"" + 0.010*""form""')"
25,"[0.5352045  0.29383892 0.23623678 1.8009536  0.40035126 2.2311113
 0.3762002  0.23078032 0.2408456  1.034801   0.19672275 0.15875155
 0.13296427 0.49263975 0.25714266 0.22048485 0.07420456 1.780744
 0.2760248  4.290122   1.0191042  0.24053513 0.5881631  0.63283485
 0.15318948]",[0.06053879 0.0352546  0.05607231 ... 0.03386793 0.03386793 0.03386793],3,"(3, '0.094*""softwar"" + 0.020*""user"" + 0.012*""featur"" + 0.011*""requir"" + 0.010*""mani"" + 0.009*""option"" + 0.008*""interfac"" + 0.008*""institut"" + 0.007*""seem"" + 0.007*""one""')"
25,"[0.5352045  0.29383892 0.23623678 1.8009536  0.40035126 2.2311113
 0.3762002  0.23078032 0.2408456  1.034801   0.19672275 0.15875155
 0.13296427 0.49263975 0.25714266 0.22048485 0.07420456 1.780744
 0.2760248  4.290122   1.0191042  0.24053513 0.5881631  0.63283485
 0.15318948]",[0.06053879 0.0352546  0.05607231 ... 0.03386793 0.03386793 0.03386793],4,"(4, '0.166*""state"" + 0.120*""file"" + 0.120*""return"" + 0.042*""tax"" + 0.041*""turbotax"" + 0.040*""feder"" + 0.037*""pay"" + 0.028*""charg"" + 0.028*""includ"" + 0.026*""fee""')"
25,"[0.5352045  0.29383892 0.23623678 1.8009536  0.40035126 2.2311113
 0.3762002  0.23078032 0.2408456  1.034801   0.19672275 0.15875155
 0.13296427 0.49263975 0.25714266 0.22048485 0.07420456 1.780744
 0.2760248  4.290122   1.0191042  0.24053513 0.5881631  0.63283485
 0.15318948]",[0.06053879 0.0352546  0.05607231 ... 0.03386793 0.03386793 0.03386793],5,"(5, '0.039*""account"" + 0.023*""updat"" + 0.022*""one"" + 0.022*""transact"" + 0.022*""time"" + 0.021*""enter"" + 0.014*""report"" + 0.013*""check"" + 0.012*""correct"" + 0.012*""manual""')"
25,"[0.5352045  0.29383892 0.23623678 1.8009536  0.40035126 2.2311113
 0.3762002  0.23078032 0.2408456  1.034801   0.19672275 0.15875155
 0.13296427 0.49263975 0.25714266 0.22048485 0.07420456 1.780744
 0.2760248  4.290122   1.0191042  0.24053513 0.5881631  0.63283485
 0.15318948]",[0.06053879 0.0352546  0.05607231 ... 0.03386793 0.03386793 0.03386793],6,"(6, '0.209*""data"" + 0.187*""file"" + 0.101*""import"" + 0.062*""password"" + 0.040*""convert"" + 0.031*""secur"" + 0.030*""mint"" + 0.029*""access"" + 0.022*""transfer"" + 0.020*""convers""')"
